COPPos,ID,
-2967.50891385472,-1030.1531014226,252,-2579.19706197731,-3141.40486504233,292,-1922.69683264174,-4621.89000989093,299,
-2811.62435872286,-1101.45530609047,252,-2559.22447128222,-3140.35814591748,292,-1923.18431001536,-4617.91982528436,299,
-2806.85936065934,-1012.0136838527,252,-2555.2299531432,-3140.1488020925,292,-1923.42804870217,-4615.93473298108,299,
-2701.43184035697,-995.43023106597,252,-2560.22310081698,-3140.41048187372,292,-1924.281134106,-4608.98690991959,299,
-2552.91401496452,-1017.11598105926,252,-2581.19432104682,-3141.50953695482,292,
-2552.14239038113,-1017.75205927953,252,-2564.217618956,-3140.61982569869,292,
-2542.27225788586,-891.082677813682,252,-2561.22173035173,-3140.46281782996,292,-3360.04873021881,-3925.35466682064,303,-1923.06244067195,-4618.912371436,304,
-2542.16753945988,-879.083134736913,252,-2562.22035988649,-3140.5151537862,292,-1924.1592647626,-4609.97945607123,304,
-2551.37076579774,-1018.38813749981,252,-2559.22447128222,-3140.35814591748,292,-1924.281134106,-4608.98690991959,304,-3359.66711222806,-3923.39141245374,305,
-2521.27740704562,-1043.19518809064,252,-2570.20939616452,-3140.93384143615,292,-1921.8437472379,-4628.83783295242,304,
-2566.25004826171,-1076.48640171125,252,-2559.22447128222,-3140.35814591748,292,-1923.30617935876,-4616.92727913272,304,
-2674.41153628443,-1096.95040257476,252,-2574.20391430354,-3141.14318526112,292,-1924.281134106,-4608.98690991959,304,
-2801.04085698422,-1109.00444451471,252,-2561.22173035173,-3140.46281782996,292,-1923.79365673238,-4612.95709452615,304,
-2912.15783270453,-1102.07479290649,252,-2562.22035988649,-3140.5151537862,292,-1923.91552607579,-4611.96454837451,304,
-3041.81759130827,-1086.8693575518,252,-2561.22173035173,-3140.46281782996,292,-1923.91552607579,-4611.96454837451,304,
-3023.47210322279,-1099.01197122866,252,-2561.22173035173,-3140.46281782996,292,-1924.281134106,-4608.98690991959,304,
-2956.91611956144,-1107.40002126257,252,-2567.21350756026,-3140.77683356742,292,-1924.64674213622,-4606.00927146466,304,
-2993.54645646602,-1026.4243640906,252,-2568.21213709501,-3140.82916952366,292,-1921.72187789449,-4629.83037910406,304,
-2888.11711444069,-1011.34003147894,252,-2574.20391430354,-3141.14318526112,292,-1920.86879249066,-4636.77820216555,304,
-2810.43060611845,-1002.37976556318,252,-2569.21076662977,-3140.88150547991,292,-1922.94057132855,-4619.90491758764,304,
-2669.45745605744,-1003.30341551293,252,-2572.20665523403,-3141.03851334863,292,-1924.64674213622,-4606.00927146466,304,
-2540.56802163031,-1027.2932325837,252,-2553.2326940737,-3140.04413018002,292,-1924.1592647626,-4609.97945607123,304,
-2655.72615510609,-969.096806161007,252,-2568.21213709501,-3140.82916952366,292,
-2563.70136481592,-890.708631360864,252,-2567.21350756026,-3140.77683356742,292,-1921.8437472379,-4628.83783295242,306,
-2542.20244560187,-883.08298242917,252,-2566.21487802551,-3140.72449761118,292,-1924.281134106,-4608.98690991959,306,
-2542.18499253087,-881.083058583041,252,-2565.21624849075,-3140.67216165493,292,-1923.54991804557,-4614.94218682944,306,
-2532.85177579644,-1033.65401478648,252,-2572.20665523403,-3141.03851334863,292,-1922.81870198514,-4620.89746373928,306,
-2573.29352167339,-1070.88376998151,252,-2552.23406453894,-3139.99179422378,292,-1923.18431001536,-4617.91982528436,306,
-2666.42518118396,-1102.96855280628,252,-2558.22584174747,-3140.30580996123,292,-1924.76861147962,-4605.01672531302,306,
-2767.33343996743,-1098.125084322,252,-2560.22310081698,-3140.41048187372,292,-1924.03739541919,-4610.97200222287,306,
-2915.45433745902,-1099.80916795879,252,-2582.19295058158,-3141.56187291106,292,-1924.03739541919,-4610.97200222287,306,
-2963.54842014188,-1102.92647803481,252,-2579.19706197731,-3141.40486504233,292,-1921.72187789449,-4629.83037910406,306,
-2971.00975829487,-1097.89374190357,252,-2572.20665523403,-3141.03851334863,292,-1923.79365673238,-4612.95709452615,306,
-2978.47109644787,-1092.86100577234,252,-2574.20391430354,-3141.14318526112,292,-1925.74356622686,-4597.07635609989,306,
-2963.54842014188,-1102.92647803481,252,-2560.22310081698,-3140.41048187372,292,-1922.57496329833,-4622.88255604257,306,
-2990.09725007893,-1025.82232066775,252,-2565.21624849075,-3140.67216165493,292,-1921.96561658131,-4627.84528680077,306,
-2871.62540798058,-1014.13736138781,252,-2567.21350756026,-3140.77683356742,292,-1923.79365673238,-4612.95709452615,306,
-2698.28667359221,-982.754350695875,252,-2573.20528476879,-3141.09084930488,292,-1925.13421950984,-4602.0390868581,306,
-2635.74238636571,-972.360303930487,252,-2562.22035988649,-3140.5151537862,292,-1924.40300344941,-4607.99436376795,306,
-2551.37076579774,-1018.38813749981,252,-2563.21898942124,-3140.56748974245,292,
-2575.23784584339,-962.636961390819,252,-2564.217618956,-3140.61982569869,292,-1922.33122461152,-4624.86764834585,307,
-2542.15008638888,-877.083210890784,252,-2579.19706197731,-3141.40486504233,292,-1921.60000855109,-4630.8229252557,307,
-2542.22862520837,-886.082868198361,252,-2571.20802569928,-3140.98617739239,292,-1924.1592647626,-4609.97945607123,307,
-2583.4515806906,-1027.62360252864,252,-2555.2299531432,-3140.1488020925,292,-1924.1592647626,-4609.97945607123,307,
-2538.25314788015,-1029.20146724453,252,-2572.20665523403,-3141.03851334863,292,-1921.96561658131,-4627.84528680077,307,
-2552.16310143837,-1087.69166517072,252,-2559.22447128222,-3140.35814591748,292,-1924.03739541919,-4610.97200222287,307,
-2680.00198485477,-1092.73769741269,252,-2564.217618956,-3140.61982569869,292,-1922.94057132855,-4619.90491758764,307,
-2860.97068386477,-1101.97275036919,252,-2547.24091686517,-3139.73011444256,292,-1923.79365673238,-4612.95709452615,307,
-2917.10258983627,-1098.67635548494,252,-2558.22584174747,-3140.30580996123,292,-1922.33122461152,-4624.86764834585,307,
-2956.08708198888,-1107.95921416605,252,-2545.24365779566,-3139.62544253007,292,-1924.64674213622,-4606.00927146466,307,
-3054.32587863928,-1078.59030277212,252,-2570.20939616452,-3140.93384143615,292,-1924.281134106,-4608.98690991959,307,
-2969.35168314976,-1099.01212771051,252,-2563.21898942124,-3140.56748974245,292,-1922.69683264174,-4621.89000989093,307,
-2964.27954048487,-1018.60336003585,252,-2564.217618956,-3140.61982569869,292,-1923.79365673238,-4612.95709452615,307,
-2906.30208680744,-1013.26290577872,252,-2575.2025438383,-3141.19552121736,292,-1925.01235016643,-4603.03163300974,307,
-2716.36015415488,-992.854469885574,252,-2559.22447128222,-3140.35814591748,292,-1924.76861147962,-4605.01672531302,307,
-2609.09354987121,-974.657884482551,252,-2551.23543500419,-3139.93945826753,292,-1921.72187789449,-4629.83037910406,307,
-2556.77213788146,-1013.93558995787,252,-2572.20665523403,-3141.03851334863,292,
-2562.94513454856,-1008.84696419565,252,-2562.22035988649,-3140.5151537862,292,-1923.30617935876,-4616.92727913272,308,
-2542.18499253087,-881.083058583041,252,-2561.22173035173,-3140.46281782996,292,-1924.40300344941,-4607.99436376795,308,-3360.81196620032,-3929.28117555443,309,
-2542.22862520837,-886.082868198361,252,-2575.2025438383,-3141.19552121736,292,-1921.60000855109,-4630.8229252557,308,
-2537.48152329676,-1029.83754546481,252,-2550.23680546943,-3139.88712231129,292,-1923.91552607579,-4611.96454837451,308,
-2553.14288819377,-1052.16709777959,252,-2560.22310081698,-3140.41048187372,292,-1923.91552607579,-4611.96454837451,308,
-2560.77179116375,-1080.84400416771,252,-2551.23543500419,-3139.93945826753,292,-1923.91552607579,-4611.96454837451,308,
-2704.70188312957,-1109.10169589984,252,-2565.21624849075,-3140.67216165493,292,-1924.76861147962,-4605.01672531302,308,
-2838.03442662468,-1118.03289058702,252,-2555.2299531432,-3140.1488020925,292,-1921.96561658131,-4627.84528680077,308,
-2925.34385172249,-1093.0122931157,252,-2561.22173035173,-3140.46281782996,292,-1924.64674213622,-4606.00927146466,308,-3360.81196620032,-3929.28117555443,310,
-3049.32256370688,-1081.90192468399,252,-2553.2326940737,-3140.04413018002,292,-1921.96561658131,-4627.84528680077,308,
-3041.81759130827,-1086.8693575518,252,-2559.22447128222,-3140.35814591748,292,-1924.76861147962,-4605.01672531302,308,
-2979.30013402042,-1092.30181286886,252,-2559.22447128222,-3140.35814591748,292,-1925.25608885324,-4601.04654070646,308,
-2990.35307588269,-1020.58500568131,252,-2543.24639872615,-3139.52077061759,292,-1924.64674213622,-4606.00927146466,308,
-2836.8619397919,-1083.45351446343,252,-2558.22584174747,-3140.30580996123,292,-1924.76861147962,-4605.01672531302,308,
-2784.49134995031,-996.578379322803,252,-2564.217618956,-3140.61982569869,292,-1922.08748592471,-4626.85274064913,308,
-2630.6587240756,-983.515167436178,252,-2547.24091686517,-3139.73011444256,292,-1922.33122461152,-4624.86764834585,308,
-2533.62340037983,-1033.0179365662,252,-2575.2025438383,-3141.19552121736,292,
-2539.02477246354,-1028.56538902426,252,-2560.22310081698,-3140.41048187372,292,
-2540.76584590304,-991.562403826714,252,-2546.24228733041,-3139.67777848632,292,-1923.79365673238,-4612.95709452615,311,
-2559.85863621501,-1011.39127707676,252,-2575.2025438383,-3141.19552121736,292,-1924.1592647626,-4609.97945607123,311,
-2575.68012107603,-1033.91680643914,252,-2548.23954639992,-3139.7824503988,292,-1921.35626986428,-4632.80801755898,311,
-2559.36005588543,-1047.13253465119,252,-2553.2326940737,-3140.04413018002,292,-1922.81870198514,-4620.89746373928,311,
-2640.13933429474,-1088.22579776531,252,-2553.2326940737,-3140.04413018002,292,-1923.91552607579,-4611.96454837451,311,
-2781.08672887181,-1088.13273503303,252,-2541.24913965664,-3139.4160987051,292,-1924.03739541919,-4610.97200222287,311,
-2886.59735785382,-1005.10548946197,252,-2560.22310081698,-3140.41048187372,292,-1924.52487279281,-4607.00181761631,311,
-2926.16797791111,-1092.44588687877,252,-2567.21350756026,-3140.77683356742,292,-1922.20935526812,-4625.86019449749,311,
-2980.12917159298,-1091.74261996539,252,-2578.19843244256,-3141.35252908609,292,-1922.94057132855,-4619.90491758764,311,
-2963.54842014188,-1102.92647803481,252,-2555.2299531432,-3140.1488020925,292,-1923.18431001536,-4617.91982528436,311,
-2932.76098742008,-1087.91463698337,252,-2564.217618956,-3140.61982569869,292,-1924.64674213622,-4606.00927146466,311,
-2940.9989689388,-1038.50841402209,252,-2559.22447128222,-3140.35814591748,292,-1924.89048082303,-4604.02417916138,311,
-2823.22475268204,-998.919456821734,252,-2562.22035988649,-3140.5151537862,292,-1924.281134106,-4608.98690991959,311,
-2683.01184852851,-997.573046055767,252,-2564.217618956,-3140.61982569869,292,-1924.76861147962,-4605.01672531302,311,
-2527.45040371272,-1038.10656232842,252,-2558.22584174747,-3140.30580996123,292,-1924.1592647626,-4609.97945607123,311,
-2554.45726413129,-1015.8438246187,252,-2553.2326940737,-3140.04413018002,292,
-2541.53189034616,-990.919616217027,252,-2544.2450282609,-3139.57310657383,292,-1921.96561658131,-4627.84528680077,312,
-2552.6909364894,-873.94499512527,252,-2581.19432104682,-3141.50953695482,292,-1923.67178738898,-4613.9496406778,312,
-2550.59914121436,-1019.02421572009,252,-2545.24365779566,-3139.62544253007,292,-1924.40300344941,-4607.99436376795,312,
-2581.12014280623,-1029.51156370179,252,-2561.22173035173,-3140.46281782996,292,-1921.60000855109,-4630.8229252557,312,
-2582.68481955561,-1063.41359434186,252,-2551.23543500419,-3139.93945826753,292,-1922.57496329833,-4622.88255604257,312,
-2644.89945433649,-1084.57322919125,252,-2568.21213709501,-3140.82916952366,292,-1925.01235016643,-4603.03163300974,312,
-2783.51377985493,-1086.36937927615,252,-2560.22310081698,-3140.41048187372,292,-1923.91552607579,-4611.96454837451,312,
-2880.63033292771,-1088.20691589677,252,-2550.23680546943,-3139.88712231129,292,-1923.79365673238,-4612.95709452615,312,
-2964.37745771443,-1102.36728513134,252,-2559.22447128222,-3140.35814591748,292,-1924.52487279281,-4607.00181761631,312,
-2968.52264557721,-1099.57132061398,252,-2539.25188058713,-3139.31142679262,292,-1925.37795819665,-4600.05399455482,312,
-2977.64205887531,-1093.42019867581,252,-2565.21624849075,-3140.67216165493,292,-1921.72187789449,-4629.83037910406,312,
-2993.91474542176,-1024.07159087002,252,-2556.22858267796,-3140.20113804875,292,-1924.52487279281,-4607.00181761631,312,
-2963.21498508993,-1016.47083038981,252,-2557.22721221271,-3140.25347400499,292,-1922.57496329833,-4622.88255604257,312,
-2858.90026801669,-994.476723583728,252,-2558.22584174747,-3140.30580996123,292,-1923.30617935876,-4616.92727913272,312,
-2711.11783476037,-1000.69454752385,252,-2558.22584174747,-3140.30580996123,292,-1924.76861147962,-4605.01672531302,312,
-2501.21516787754,-1059.73322181787,252,-2552.23406453894,-3139.99179422378,292,-1924.1592647626,-4609.97945607123,312,
-2548.28426746419,-1020.93245038092,252,-2555.2299531432,-3140.1488020925,292,-1924.64674213622,-4606.00927146466,312,
-2559.08701163162,-1012.02735529703,252,-2554.23132360845,-3140.09646613626,292,-1924.64674213622,-4606.00927146466,312,
-2552.74329370872,-876.944538210739,252,-2564.217618956,-3140.61982569869,292,-1924.40300344941,-4607.99436376795,312,
-2675.93195010398,-952.734475993711,252,-2558.22584174747,-3140.30580996123,292,-1923.67178738898,-4613.9496406778,312,
-2575.68012107603,-1033.91680643914,252,-2580.19569151207,-3141.45720099858,292,-1925.13421950984,-4602.0390868581,312,
-2561.5543993206,-1080.22148953107,252,-2575.2025438383,-3141.19552121736,292,-1924.281134106,-4608.98690991959,312,
-2622.68556080833,-1101.6185492035,252,-2548.23954639992,-3139.7824503988,292,-1921.96561658131,-4627.84528680077,312,
-2752.77113406868,-1108.70521886327,252,-2562.22035988649,-3140.5151537862,292,-1924.03739541919,-4610.97200222287,312,
-2851.9600113776,-1108.28209116906,252,-2572.20665523403,-3141.03851334863,292,-1925.74356622686,-4597.07635609989,312,
-2918.75084221351,-1097.54354301109,252,-2548.23954639992,-3139.7824503988,292,-1923.54991804557,-4614.94218682944,312,
-2974.32590858509,-1095.65697028969,252,-2552.23406453894,-3139.99179422378,292,-1924.64674213622,-4606.00927146466,312,
-2974.32590858509,-1095.65697028969,252,-2566.21487802551,-3140.72449761118,292,-1923.54991804557,-4614.94218682944,312,
-3012.54944291083,-1023.65206962449,252,-2554.23132360845,-3140.09646613626,292,-1925.37795819665,-4600.05399455482,312,
-2980.8974118463,-1023.74975003162,252,-2567.21350756026,-3140.77683356742,292,-1923.79365673238,-4612.95709452615,312,
-2874.31702781252,-1010.62008672812,252,-2556.22858267796,-3140.20113804875,292,-1921.60000855109,-4630.8229252557,312,
-2742.71447312312,-999.149774743184,252,-2564.217618956,-3140.61982569869,292,-1925.86543557027,-4596.08380994825,312,
-2629.84012571388,-975.858289916552,252,-2559.22447128222,-3140.35814591748,292,-1923.67178738898,-4613.9496406778,312,
-2552.14239038113,-1017.75205927953,252,-2558.22584174747,-3140.30580996123,292,
-2559.08701163162,-1012.02735529703,252,-2561.22173035173,-3140.46281782996,292,-1923.54991804557,-4614.94218682944,313,
-2569.10949029844,-967.779262268312,252,-2562.22035988649,-3140.5151537862,292,-1924.40300344941,-4607.99436376795,313,
-2542.29843749235,-894.082563582875,252,-2550.23680546943,-3139.88712231129,292,-1921.96561658131,-4627.84528680077,313,
-2569.46295338437,-1038.95136956754,252,-2561.22173035173,-3140.46281782996,292,-1924.64674213622,-4606.00927146466,313,
-2556.2514720396,-1049.64981621539,252,-2564.217618956,-3140.61982569869,292,-1924.52487279281,-4607.00181761631,313,
-2566.25004826171,-1076.48640171125,252,-2573.20528476879,-3141.09084930488,292,-1924.1592647626,-4609.97945607123,313,
-2773.80557592243,-1093.42280230366,252,-2546.24228733041,-3139.67777848632,292,-1921.96561658131,-4627.84528680077,313,
-2863.42813999764,-1100.25202106014,252,-2559.22447128222,-3140.35814591748,292,-1926.23104360049,-4593.10617149333,313,
-2926.99210409973,-1091.87948064185,252,-2559.22447128222,-3140.35814591748,292,-1924.40300344941,-4607.99436376795,313,
-2971.00975829487,-1097.89374190357,252,-2564.217618956,-3140.61982569869,292,-1923.42804870217,-4615.93473298108,313,
-2978.47109644787,-1092.86100577234,252,-2557.22721221271,-3140.25347400499,292,-1922.33122461152,-4624.86764834585,313,
-2966.03553285954,-1101.2488993244,252,-2558.22584174747,-3140.30580996123,292,-1924.64674213622,-4606.00927146466,313,
-2997.12365464804,-1019.80415968197,252,-2580.19569151207,-3141.45720099858,292,-1923.06244067195,-4618.912371436,313,
-2919.15274173172,-1023.02028446339,252,-2560.22310081698,-3140.41048187372,292,-1924.76861147962,-4605.01672531302,313,
-2817.40162433806,-1010.26682881932,252,-2559.22447128222,-3140.35814591748,292,-1924.64674213622,-4606.00927146466,313,
-2657.98472107001,-982.618043107704,252,-2562.22035988649,-3140.5151537862,292,-1924.64674213622,-4606.00927146466,313,
-2584.22872665205,-1026.99428213759,252,-2565.21624849075,-3140.67216165493,292,-1924.64674213622,-4606.00927146466,313,
-2559.85863621501,-1011.39127707676,252,-2565.21624849075,-3140.67216165493,292,
-2563.41341838454,-879.712400786133,252,-2555.2299531432,-3140.1488020925,292,-1925.13421950984,-4602.0390868581,314,
-2553.02253221171,-892.942101333241,252,-2567.21350756026,-3140.77683356742,292,-1921.96561658131,-4627.84528680077,314,
-2532.08015121305,-1034.29009300676,252,-2562.22035988649,-3140.5151537862,292,-1921.96561658131,-4627.84528680077,314,
-2556.2514720396,-1049.64981621539,252,-2577.19980290781,-3141.30019312985,292,-1925.62169688346,-4598.06890225153,314,
-2548.25006065411,-1090.80423835391,252,-2577.19980290781,-3141.30019312985,292,-1921.8437472379,-4628.83783295242,314,
-2657.64019057344,-1109.58851806095,252,-2563.21898942124,-3140.56748974245,292,-1923.06244067195,-4618.912371436,314,
-2809.99612768614,-1102.61671200189,252,-2563.21898942124,-3140.56748974245,292,-1921.60000855109,-4630.8229252557,314,
-2903.09244462969,-1108.30526151267,252,-2560.22310081698,-3140.41048187372,292,-1923.06244067195,-4618.912371436,314,
-2961.06130742421,-1104.60405674522,252,-2577.19980290781,-3141.30019312985,292,-1924.1592647626,-4609.97945607123,314,
-2978.47109644787,-1092.86100577234,252,-2560.22310081698,-3140.41048187372,292,-1924.281134106,-4608.98690991959,314,
-3022.63821740073,-1099.56390821397,252,-2564.217618956,-3140.61982569869,292,-1924.03739541919,-4610.97200222287,314,
-3013.8982785047,-1038.13500078499,252,-2579.19706197731,-3141.40486504233,292,-1924.52487279281,-4607.00181761631,314,
-2945.2778949407,-1032.60985839026,252,-2564.217618956,-3140.61982569869,292,-1924.03739541919,-4610.97200222287,314,
-2842.19579727549,-1007.85354734388,252,-2558.22584174747,-3140.30580996123,292,-1922.45309395493,-4623.87510219421,314,
-2636.33728449711,-993.932642708482,252,-2552.23406453894,-3139.99179422378,292,-1922.57496329833,-4622.88255604257,314,
-2571.79439126874,-1037.06340839439,252,-2574.20391430354,-3141.14318526112,292,-1924.76861147962,-4605.01672531302,314,
-2539.79639704693,-1027.92931080398,252,-2561.22173035173,-3140.46281782996,292,-1924.40300344941,-4607.99436376795,314,
-2566.04531252597,-970.350412707058,252,-2554.23132360845,-3140.09646613626,292,-1921.47813920768,-4631.81547140734,314,
-2601.28335690944,-940.782182661477,252,-2581.19432104682,-3141.50953695482,292,-1924.03739541919,-4610.97200222287,314,
-2532.33935702873,-998.633067533266,252,-2553.2326940737,-3140.04413018002,292,-1923.67178738898,-4613.9496406778,314,
-2577.23441299894,-1032.65816565704,252,-2559.22447128222,-3140.35814591748,292,-1923.30617935876,-4616.92727913272,314,
-2568.59787273227,-1074.61885780133,252,-2552.23406453894,-3139.99179422378,292,-1921.96561658131,-4627.84528680077,314,
-2612.37196738455,-1109.53244778061,252,-2565.21624849075,-3140.67216165493,292,-1924.89048082303,-4604.02417916138,314,
-2789.64323972724,-1117.13428589466,252,-2575.2025438383,-3141.19552121736,292,-1924.40300344941,-4607.99436376795,314,
-2877.54453278241,-1125.86385485734,252,-2549.23817593468,-3139.83478635505,292,-1923.79365673238,-4612.95709452615,314,
-2911.80082592169,-1033.22420952707,252,-2560.22310081698,-3140.41048187372,292,-1923.79365673238,-4612.95709452615,314,
-2982.96264682472,-1048.57967378877,252,-2545.24365779566,-3139.62544253007,292,-1922.94057132855,-4619.90491758764,314,
-2986.95067383848,-1042.14374705255,252,-2556.22858267796,-3140.20113804875,292,-1922.45309395493,-4623.87510219421,314,
-2968.63202285654,-1056.85955154151,252,-2546.24228733041,-3139.67777848632,292,-1925.62169688346,-4598.06890225153,314,
-2943.7033875489,-1060.11071550984,252,-2568.21213709501,-3140.82916952366,292,-1925.01235016643,-4603.03163300974,314,
-2830.23486788093,-1046.34616467596,252,-2551.23543500419,-3139.93945826753,292,-1924.1592647626,-4609.97945607123,314,
-2717.04902696208,-1013.54936135023,252,-2557.22721221271,-3140.25347400499,292,-1925.37795819665,-4600.05399455482,314,
-2609.95350269057,-987.687023470001,252,-2577.19980290781,-3141.30019312985,292,-1922.20935526812,-4625.86019449749,314,
-2589.95199496713,-986.584226485924,252,-2546.24228733041,-3139.67777848632,292,
-2562.88987941838,-859.719254286622,252,-2566.21487802551,-3140.72449761118,292,-1924.52487279281,-4607.00181761631,315,
-2542.0366414274,-864.08370589095,252,-2575.2025438383,-3141.19552121736,292,-1924.1592647626,-4609.97945607123,315,
-2542.0540944984,-866.083629737078,252,-2541.24913965664,-3139.4160987051,292,-1923.91552607579,-4611.96454837451,315,
-2635.75535684979,-911.856740225583,252,-2552.23406453894,-3139.99179422378,292,-1925.25608885324,-4601.04654070646,315,
-2558.31538704823,-1012.66343351731,252,-2561.22173035173,-3140.46281782996,292,-1924.281134106,-4608.98690991959,315,
-2618.51801067667,-1070.1018201631,252,-2562.22035988649,-3140.5151537862,292,-1924.03739541919,-4610.97200222287,315,
-2600.11654575378,-1078.34907486873,252,-2579.19706197731,-3141.40486504233,292,-1925.25608885324,-4601.04654070646,315,
-2815.11587359058,-1045.00215639786,252,-2557.22721221271,-3140.25347400499,292,-1925.25608885324,-4601.04654070646,315,
-2862.71026138721,-1136.05916712198,252,-2552.23406453894,-3139.99179422378,292,-1925.25608885324,-4601.04654070646,315,
-3003.1926939576,-1056.05137358476,252,-2570.20939616452,-3140.93384143615,292,-1924.76861147962,-4605.01672531302,315,
-3017.99708104451,-1048.86193284956,252,-2551.23543500419,-3139.93945826753,292,-1924.281134106,-4608.98690991959,315,
-3019.37631133124,-1054.03679912171,252,-2561.22173035173,-3140.46281782996,292,-1925.01235016643,-4603.03163300974,315,
-2997.91728280024,-1029.37738909294,252,-2576.20117337305,-3141.24785717361,292,-1923.79365673238,-4612.95709452615,315,
-2967.85156774982,-1037.83019961397,252,-2570.20939616452,-3140.93384143615,292,-1923.18431001536,-4617.91982528436,315,
-2869.58227611113,-1029.56403787363,252,-2577.19980290781,-3141.30019312985,292,-1922.81870198514,-4620.89746373928,315,
-2697.1097874234,-1010.19474689829,252,-2576.20117337305,-3141.24785717361,292,-1924.281134106,-4608.98690991959,315,
-2528.22202829611,-1037.47048410814,252,-2553.2326940737,-3140.04413018002,292,-1922.81870198514,-4620.89746373928,315,
-2552.25651254982,-981.920589681416,252,-2555.2299531432,-3140.1488020925,292,-1922.81870198514,-4620.89746373928,315,
-2552.44660279928,-859.94712739308,252,-2547.24091686517,-3139.73011444256,292,-1924.40300344941,-4607.99436376795,315,
-2531.55607229385,-858.12943629088,252,-2560.22310081698,-3140.41048187372,292,-1922.45309395493,-4623.87510219421,315,
-2520.71771520487,-905.082144736581,252,-2562.22035988649,-3140.5151537862,292,-1924.52487279281,-4607.00181761631,315,
-2554.55464587918,-979.992226852356,252,-2561.22173035173,-3140.46281782996,292,-1923.91552607579,-4611.96454837451,315,
-2568.68580742291,-1039.58068995859,252,-2564.217618956,-3140.61982569869,292,-1925.86543557027,-4596.08380994825,315,
-2531.03268120336,-1104.49956035994,252,-2577.19980290781,-3141.30019312985,292,-1924.1592647626,-4609.97945607123,315,
-2666.11675381994,-1137.6531896639,252,-2565.21624849075,-3140.67216165493,292,-1924.52487279281,-4607.00181761631,315,
-2853.97033588601,-1030.56972690429,252,-2551.23543500419,-3139.93945826753,292,-1922.45309395493,-4623.87510219421,315,
-2933.70306752989,-1123.05742255976,252,-2558.22584174747,-3140.30580996123,292,-1924.64674213622,-4606.00927146466,315,
-2961.06130742421,-1104.60405674522,252,-2569.21076662977,-3140.88150547991,292,-1924.03739541919,-4610.97200222287,315,
-2986.76147217342,-1087.26907673763,252,-2564.217618956,-3140.61982569869,292,-1923.30617935876,-4616.92727913272,315,
-2952.77093169866,-1110.19598577993,252,-2568.21213709501,-3140.82916952366,292,-1925.86543557027,-4596.08380994825,315,
-2998.65822611344,-1032.78275255217,252,-2554.23132360845,-3140.09646613626,292,-1924.64674213622,-4606.00927146466,315,
-2871.84325280855,-1028.19914334145,252,-2582.19295058158,-3141.56187291106,292,-1923.79365673238,-4612.95709452615,315,
-2733.67807683082,-1008.39550334384,252,-2562.22035988649,-3140.5151537862,292,-1925.37795819665,-4600.05399455482,315,
-2648.05725919513,-990.687925875774,252,-2559.22447128222,-3140.35814591748,292,-1924.40300344941,-4607.99436376795,315,
-2559.85863621501,-1011.39127707676,252,-2551.23543500419,-3139.93945826753,292,
-2563.09929500484,-867.716512886427,252,-2549.23817593468,-3139.83478635505,292,-1924.52487279281,-4607.00181761631,316,
-2542.01046182091,-861.083820121758,252,-2563.21898942124,-3140.56748974245,292,-1925.49982754005,-4599.06144840317,316,
-2531.55607229385,-883.12943629088,252,-2548.23954639992,-3139.7824503988,292,-1924.1592647626,-4609.97945607123,316,
-2542.13263331788,-875.083287044655,252,-2561.22173035173,-3140.46281782996,292,-1922.33122461152,-4624.86764834585,316,
-2571.01724530729,-1037.69272878544,252,-2571.20802569928,-3140.98617739239,292,-1925.01235016643,-4603.03163300974,316,
-2571.54563406715,-1008.4375852568,252,-2571.20802569928,-3140.98617739239,292,-1924.03739541919,-4610.97200222287,316,
-2661.29361265624,-1141.22212638441,252,-2562.22035988649,-3140.5151537862,292,-1924.52487279281,-4607.00181761631,316,
-2873.97124587011,-1036.9448275993,252,-2553.2326940737,-3140.04413018002,292,-1924.52487279281,-4607.00181761631,316,
-2899.7959398752,-1110.57088646037,252,-2576.20117337305,-3141.24785717361,292,-1924.76861147962,-4605.01672531302,316,-3334.66803313775,-3996.33381392523,317,
-2953.59996927122,-1109.63679287646,252,-2561.22173035173,-3140.46281782996,292,-1925.01235016643,-4603.03163300974,316,
-2971.83879586743,-1097.3345490001,252,-2554.23132360845,-3140.09646613626,292,-1923.79365673238,-4612.95709452615,316,
-3023.75919324424,-1028.1238409207,252,-2570.20939616452,-3140.93384143615,292,-1925.98730491367,-4595.09126379661,316,
-3013.9684395471,-1022.86759050114,252,-2565.21624849075,-3140.67216165493,292,-1924.281134106,-4608.98690991959,316,
-2934.34740680362,-1032.56413819972,252,-2581.19432104682,-3141.50953695482,292,-1923.42804870217,-4615.93473298108,316,
-2797.29325899276,-1010.93566845527,252,-2551.23543500419,-3139.93945826753,292,-1921.11253117747,-4634.79310986226,316,
-2650.38731519324,-1001.02369541382,252,-2557.22721221271,-3140.25347400499,292,-1924.40300344941,-4607.99436376795,316,
-2562.94513454856,-1008.84696419565,252,-2547.24091686517,-3139.73011444256,292,
-2553.03998461815,-893.941949028398,252,-2567.21350756026,-3140.77683356742,292,-3332.11673578086,-3982.56824521933,318,-1924.40300344941,-4607.99436376795,319,
-2531.55607229385,-887.12943629088,252,-2560.22310081698,-3140.41048187372,292,-1923.67178738898,-4613.9496406778,319,
-2509.98489793737,-898.94118750418,252,-2562.22035988649,-3140.5151537862,292,-1924.03739541919,-4610.97200222287,319,
-2509.82782627944,-907.939816760587,252,-2552.23406453894,-3139.99179422378,292,-1923.54991804557,-4614.94218682944,319,
