footPos,ID,
-1745.11401045856,-984.609093729423,156,-1994.31745705341,-1245.43488590932,156,-2027.90601777249,-3062.78710723092,157,-2220.97275086726,-3400.37992796169,157,-2102.44889640126,-1024.0835250086,156,3043.66339689988,-2382.34565982353,135,3219.82702997452,3142.00753201243,134,-3285.70064450583,3252.93125652798,148,
-1732.66371772581,-1000.26125686647,156,-1922.54571268297,-1058.60721640724,156,-2007.27034840724,-3045.87015076722,157,-2238.67133920341,-3403.66016742055,157,3034.67545643689,-2377.96194835564,135,3210.83908951153,3137.62382054454,134,-3288.20444454638,3262.61273293176,148,
-1748.22658364175,-980.696052945161,156,-1989.27308989443,-3045.55600745135,157,-2246.53737846392,-3405.11805162449,157,-1942.12507085,-704.94520433094,156,3036.47304452949,-2378.83869064921,135,3223.42220615971,3143.76101659958,134,-3287.20292453016,3258.74014237025,148,
-1753.20670073485,-974.435187690342,156,-1984.48551573176,-3029.29970656937,157,-2341.62888708821,-3287.15601791523,157,-1942.12507085,-704.94520433094,156,3036.47304452949,-2378.83869064921,135,3223.42220615971,3143.76101659958,134,-3287.20292453016,3258.74014237025,148,
-1714.33578771653,-950.410751533669,156,-1993.48517303934,-3029.37824538885,157,-2341.05319156954,-3298.14094279753,157,-1964.12818250379,-626.430837664506,156,3045.46098499248,-2383.2224021171,135,3202.74994309483,3133.67848022343,134,-3285.95102450989,3253.89940416836,148,
-1799.06931044362,-540.939394931746,156,-1734.12289256654,-961.937444652583,156,-1986.48543957789,-3029.31715964036,157,-2374.87523287757,-3251.71064821291,157,3034.67545643689,-2377.96194835564,135,3207.24391332633,3135.87033595738,134,-3288.45482455043,3263.58088057214,148,
-1793.99027205377,-501.465340224569,156,-1730.77234629976,-928.990211345806,156,-1987.55607229385,-3013.12943629088,157,-2344.35035681284,-3235.22728210799,157,3032.87786834429,-2377.08520606206,135,3204.54753118743,3134.55522251701,134,-3288.20444454638,3262.61273293176,148,
-1832.62088465187,-491.197140578443,156,-1730.77234629976,-928.990211345806,156,-1996.55607229385,-3013.12943629088,157,-2347.01949058123,-3184.29717583551,157,3033.77666239059,-2377.52357720885,135,3222.52341211341,3143.32264545279,134,-3289.45634456665,3267.45347113365,148,
-1806.68482271595,-482.285966317025,156,-1716.73684327635,-909.523502826311,156,-1985.55607229385,-3013.12943629088,157,-2315.13899964279,-3201.5172966964,157,3040.06822071468,-2380.59217523637,135,3209.04150141893,3136.74707825096,134,-3289.45634456665,3267.45347113365,148,
-1798.69615847485,-445.958827809938,156,-1712.59503947892,-876.477900770316,156,-1994.48513496241,-2996.87190065741,157,-2242.65890876502,-3123.76764778846,157,3031.97907429799,-2376.64683491527,135,3214.43426569672,3139.37730513169,134,-3288.45482455043,3263.58088057214,148,
-1677.91814469627,-804.695524887758,156,-2046.26440851834,-3046.55079461828,157,-2319.35134887069,-3132.64599560529,157,-1895.51644435283,-333.375355106234,156,3029.28269215909,-2375.3317214749,135,3209.04150141893,3136.74707825096,134,-3288.70520455448,3264.54902821252,148,
-1701.43477858667,-771.110291071909,156,-1980.48566803951,-2996.99407215439,157,-2296.33724282866,-3026.91541376701,157,-1893.16502984204,-324.202712802101,156,3033.77666239059,-2377.52357720885,135,3218.92823592822,3141.56916086564,134,-3287.20292453016,3258.74014237025,148,
-1667.09978522452,-736.592262054736,156,-1996.91664069824,-2964.28325074839,157,-2274.9948292638,-2923.04911759821,157,-1890.55084859196,-413.650124338111,156,3039.16942666838,-2380.15380408958,135,3197.35717881704,3131.0482533427,134,-3284.94950449367,3250.02681360685,148,
-1675.32382021168,-680.750791969011,156,-1979.48570611644,-2997.00279868988,157,-1912.23634892682,-375.575280021177,156,3020.2947516961,-2370.94801000701,135,3215.33305974302,3139.81567627848,134,-3288.70520455448,3264.54902821252,148,
-1677.86048532635,-538.525091706429,156,-2119.77270191187,-2698.2268581649,157,-1976.2750698574,-2980.92974641409,157,-1909.26460838012,-354.254123984857,156,3054.44892545547,-2387.606113585,135,3226.11858829861,3145.07613003995,134,-3288.45482455043,3263.58088057214,148,
-1759.66159994875,-356.302684163529,156,-1996.27202376052,-2980.58069828535,157,-3589.66358219628,-3654.05177944676,161,-2196.13494989955,-2607.08284466061,157,3041.86580880728,-2381.46891752995,135,3215.33305974302,3139.81567627848,134,-3285.19988449772,3250.99496124722,148,
-1635.43551429799,-300.059104744474,156,-1796.64755856066,-399.459345716747,156,-2046.02105999879,-2500.15008889768,157,-1974.92417954878,-2964.85914361116,157,-3573.93150367526,-3651.13601103889,161,3030.18148620539,-2375.77009262169,135,3207.24391332633,3135.87033595738,134,-3287.95406454232,3261.64458529138,148,
-1638.55978883656,-178.867663213724,156,-1788.58806443546,-412.11021740394,156,-2044.36252191297,-2482.66125977554,157,-1988.91938209844,-2964.49266633485,157,-3565.08220950718,-3649.49589130946,161,3209.04150141893,3136.74707825096,134,-3286.20140451394,3254.86755180874,148,
-1619.28293994035,-93.3010565255986,156,-1791.27456247719,-407.893260174876,156,-2013.17958190496,-2508.94993643117,157,-1986.4254472413,-2948.35597041104,157,-3564.09895459962,-3649.31365578397,161,3220.72582402082,3142.44590315922,134,-3288.70520455448,3264.54902821252,148,
-1629.44213090348,-8.83478439288228,156,-1797.72215777735,-397.772562825121,156,-2007.74456469104,-2492.81631806651,157,-1996.77910198718,-2931.6920400798,157,-3557.21617024667,-3648.03800710552,161,3220.72582402082,3142.44590315922,134,-3288.70520455448,3264.54902821252,148,
-1610.6203215602,19.4016759225092,156,-1801.48325503578,-391.868822704431,156,-1997.14462970575,-2495.75594020337,157,-1973.8009928908,-2932.6952859892,157,-3550.33338589372,-3646.76235842708,161,3027.48510406649,-2374.45497918132,162,3221.62461806711,3142.884274306,134,-3285.70064450583,3252.93125652798,148,
-1627.27842513819,53.5558496818771,156,-1814.37844563611,-371.627428004922,156,-2002.17133258982,-2476.739141871,157,-1985.78957154978,-2932.17185334082,157,-3546.40036626347,-3646.03341632511,161,3047.25857308508,-2384.09914441068,162,3211.73788355782,3138.06219169132,134,-3286.45178451799,3255.83569944912,148,
-1632.53887889966,64.3413782374673,156,-1813.84114602776,-372.470819450735,156,-2002.17133258982,-2476.739141871,157,-1980.79433044187,-2932.38995027764,157,-3542.46734663321,-3645.30447422314,161,3038.27063262208,-2379.71543294279,162,3200.05356095593,3132.36336678307,134,-3289.95710457476,3269.38976641441,148,
-1608.63964544312,83.6406743134912,156,-1792.85296566495,-354.498654840485,156,-2012.74521124514,-2473.70713095701,157,-2010.97685670196,-2914.63316664166,157,-3539.51758191052,-3644.75776764666,161,3031.08028025169,-2376.20846376848,162,3222.52341211341,3143.32264545279,134,-3286.20140451394,3254.86755180874,148,
-1617.68037847609,102.594965284839,156,-1778.99404684324,-324.754998082427,156,-1996.46045661249,-2460.71959084175,157,-2225.6822066742,-2903.38093604943,157,-3554.26640552398,-3647.49130052904,161,3031.08028025169,-2376.20846376848,162,3222.52341211341,3143.32264545279,134,-3286.20140451394,3254.86755180874,148,
-1611.65322312077,89.95877130394,156,-1787.87652244341,-310.260115288408,156,-2009.88393290064,-2456.7433760159,157,-1958.26837192331,-2740.12545393449,157,-2186.71562224448,-2887.43049338861,157,-3558.19942515424,-3648.22024263101,161,3028.38389811279,-2374.89335032811,162,3200.95235500223,3132.80173792986,134,-3287.95406454232,3261.64458529138,148,
-1620.26344505694,108.010476990938,156,-1795.12905425333,-244.479055023057,156,-2009.88393290064,-2456.7433760159,157,-1961.74256741664,-2723.25637257133,157,-3568.03197422988,-3650.04259788593,161,3039.16942666838,-2380.15380408958,162,3215.33305974302,3139.81567627848,134,-3286.20140451394,3254.86755180874,148,
-1624.99906712183,117.938915118786,156,-1768.55607229385,-177.762264300628,156,-2003.17219475657,-2458.73148342882,157,-1962.73025575724,-2723.09993810629,157,-3573.93150367526,-3651.13601103889,161,-1901.41854843337,-19.6440938057904,156,3214.43426569672,3139.37730513169,134,-3288.70520455448,3264.54902821252,148,
-1622.41600054098,112.523403412687,156,-1754.69868087859,-84.9026567881829,156,-2006.86969873737,-2439.78852332959,157,-3577.86452330551,-3651.86495314086,161,3228.81497043751,3146.39124348032,134,-3289.45634456665,3267.45347113365,148,
-1733.68854587471,131.23258756987,156,-1920.7136975579,-2483.15680307336,157,-3574.91475858282,-3651.31824656438,161,3210.83908951153,3137.62382054454,134,-3285.45026450178,3251.9631088876,148,
-1731.62143010563,196.105184413982,156,-1884.4626899741,-2477.2121015341,157,-3410.08446526861,-3625.91492919069,161,3025.6875159739,-2373.57823688774,163,3209.04150141893,3136.74707825096,134,-3286.45178451799,3255.83569944912,148,
-1746.79215575136,226.53295270845,156,-1890.05957092359,-2441.7570136916,157,-3410.08446526861,-3625.91492919069,161,3025.6875159739,-2373.57823688774,163,3209.04150141893,3136.74707825096,134,-3286.45178451799,3255.83569944912,148,
-1674.18413784462,149.726812635888,156,-2023.43754491586,-2343.1790698087,157,-3338.9962066835,-3631.82449000524,161,3040.96701476098,-2381.03054638316,163,-1901.42083586372,303.846575319822,156,3209.94029546522,3137.18544939775,134,-3285.70064450583,3252.93125652798,148,
-1626.72111150906,121.549256256185,156,-1794.0553141853,-2255.48488195793,157,-1982.72067369616,-2429.45947945309,157,-3338.9962066835,-3631.82449000524,161,3040.96701476098,-2381.03054638316,163,-1901.42083586372,303.846575319822,156,3209.94029546522,3137.18544939775,134,-3285.70064450583,3252.93125652798,148,
-1637.91440002608,145.016473649282,156,-1764.77103113113,-2180.96485026829,157,-1996.07271100664,-2425.24959826003,157,3040.06822071468,-2380.59217523637,163,-1922.15236614665,433.390628638943,156,3208.14270737263,3136.30870710417,134,-3288.45482455043,3263.58088057214,148,
-1642.65002209097,154.94491177713,156,-1742.9354292614,-2156.34383420663,157,-1991.3041262529,-2426.75312725755,157,3028.38389811279,-2374.89335032811,163,-1948.17111114908,537.746115009186,156,3206.34511928003,3135.43196481059,134,-3286.70216452205,3256.80384708949,148,
-1648.67717744629,167.581105758028,156,-1724.17678985344,-2093.62943629088,157,-1983.67439064691,-2429.15877365358,157,3048.15736713138,-2384.53751555747,163,-1966.36609227406,576.779476601534,156,-3291.96014460719,3277.13494753743,148,
-1618.74973535937,176.167666291091,156,-1699.59700208709,-2033.30871672368,157,-1974.70360087386,-2414.25450119223,157,3048.15736713138,-2384.53751555747,163,-1966.36609227406,576.779476601534,156,-3291.96014460719,3277.13494753743,148,
-1626.77948233245,193.387514244788,156,-1705.53333876018,-2029.59928187405,157,-1976.60571390645,-2413.63646720348,157,3032.87786834429,-2377.08520606206,163,-1973.40496954207,609.099045865137,156,-3289.7067245707,3268.42161877403,148,
-1644.9520675873,232.358749087364,156,-1711.46967543328,-2025.88984702442,157,-1969.40731608347,-2398.19301217781,157,3043.66339689988,-2382.34565982353,163,-1977.5917024622,613.067010024092,156,-3287.20292453016,3258.74014237025,148,
-1652.13657803689,247.765981466986,156,-1709.77357924096,-2026.94968555289,157,-1966.56234511785,-2399.14492614703,157,3043.66339689988,-2382.34565982353,163,-1977.5917024622,613.067010024092,156,-3287.20292453016,3258.74014237025,148,
-1652.13657803689,247.765981466986,156,-1707.85468451814,-2008.91646829067,157,-1977.20833186372,-2377.62039879051,157,3038.27063262208,-2379.71543294279,163,-1968.43994900681,623.792559544514,156,-3286.9525445261,3257.77199472987,148,
-1650.162726901,319.148737659022,156,-1681.419281857,-2006.63649958311,157,-1969.7069799236,-2362.20606078503,157,3022.991133835,-2372.26312344738,163,-1972.73924739157,627.772190047192,156,-3290.70824458692,3272.29420933554,148,
-1659.28597823944,339.167885618305,156,-1684.77396412878,-2004.45794344305,157,-1966.77576068873,-2345.16409637585,157,3043.66339689988,-2382.34565982353,163,-1970.96522572522,628.695687273661,156,-3287.45330453421,3259.70829001063,148,
-1694.94959710787,417.424554913688,156,-1671.74318565191,-1993.70182441951,157,-1966.33951635441,-2290.38901719057,157,3043.66339689988,-2382.34565982353,163,-1970.96522572522,628.695687273661,156,-3287.45330453421,3259.70829001063,148,
-1832.59457580017,634.759406531636,156,-1675.91261476225,-1990.94213949295,157,-1959.03544964499,-2274.77984066812,157,-3090.33607264852,-3639.05573228829,164,3040.06822071468,-2380.59217523637,163,-3285.95102450989,3253.89940416836,148,
-1840.2017045115,651.072946698296,156,-1674.24484311811,-1992.04601346357,157,-1954.37038993862,-2258.09502423456,157,3036.47304452949,-2378.83869064921,163,-3288.95558455854,3265.5171758529,148,
-1818.94287666209,689.502974905774,156,-1677.58038640638,-1989.83826552232,157,-1951.92031994832,-2221.61253447427,157,3035.57425048319,-2378.40031950242,163,-3284.69912448961,3249.05866596647,148,
-1817.69879693412,686.773091093145,156,-1690.08867373739,-1981.55921074264,157,-1916.95012368989,-2122.96479913681,157,-3053.79136736628,-3629.9003266475,165,3042.76460285358,-2381.90728867674,163,-3285.45026450178,3251.9631088876,148,
-1800.36872207154,918.346792804492,156,-1910.90455711072,635.075597637438,156,-1861.31968511072,-1973.78260112239,157,3049.95495522397,-2385.41425785105,163,-3286.70216452205,3256.80384708949,148,
-1814.43504269716,951.484967528781,156,-1912.21967055109,637.771979776336,156,-1842.06908224137,-1944.28228033251,157,3047.25857308508,-2384.09914441068,163,-3287.95406454232,3261.64458529138,148,
-1855.85254231702,1049.05848199474,156,-1913.09641284466,639.569567868934,156,-1650.69562954675,-1929.53772093427,157,3035.57425048319,-2378.40031950242,163,-3286.70216452205,3256.80384708949,148,
-1915.95815573433,1090.71439658255,156,-1917.91849545934,649.456302378225,156,-1749.59161564967,-1793.85219938483,157,3027.48510406649,-2374.45497918132,163,-3288.20444454638,3262.61273293176,148,
-1921.93939176821,1104.47029769833,156,-1927.12428954192,668.330977350508,156,-1633.2122924758,-1684.57623961833,157,-1669.37554026253,-1956.21539818914,157,3043.66339689988,-2382.34565982353,163,-3286.70216452205,3256.80384708949,148,
-1922.73688990606,1106.3044178471,156,-1931.06962986302,676.4201237672,156,-1600.84565884677,-1642.99473092532,157,-1662.55124306998,-1941.11507675077,157,-3385.62678889361,-3515.59348038614,166,3026.5863100202,-2374.01660803453,163,3214.43426569672,3139.37730513169,167,-3287.20292453016,3258.74014237025,148,
-1932.70561662919,1129.23091970673,156,-1948.16610458779,711.473091572867,156,-1526.36550825056,-1593.76104247406,157,-1655.17887467138,-1946.27726467793,157,3038.27063262208,-2379.71543294279,163,3207.24391332633,3135.87033595738,167,-3285.45026450178,3251.9631088876,148,
-1943.07309242125,1153.07448164074,156,-1960.44049669789,736.639324869244,156,-1465.84673233478,-1557.00669609089,157,-1652.32386058346,-1928.37631502284,157,3034.67545643689,-2377.96194835564,163,3210.83908951153,3137.62382054454,167,-3287.20292453016,3258.74014237025,148,
-1943.47184149017,1153.99154171512,156,-1975.7834868355,768.097116489715,156,-1440.23066751994,-1533.9418877326,157,-1651.5097450651,-1928.95701797856,157,-3022.81139556,-3664.08297355705,168,3026.5863100202,-2374.01660803453,163,3210.83908951153,3137.62382054454,167,-3285.95102450989,3253.89940416836,148,
-1942.67434335232,1152.15742156635,156,-1935.82807901742,769.605490419385,156,-1418.74388717323,-1532.3892398938,157,-1640.37276680313,-1916.90994076542,157,3049.05616117768,-2384.97588670426,163,3208.14270737263,3136.30870710417,167,-3283.94798447745,3246.15422304533,148,
-1896.09784855141,1143.87048190034,156,-1991.36401050569,886.038992100517,156,-1411.52723785433,-1540.69104527625,157,-1635.57225850867,-1900.21600227912,157,3040.06822071468,-2380.59217523637,163,3209.94029546522,3137.18544939775,167,-3286.20140451394,3254.86755180874,148,
-1934.61961104888,1036.61757743877,156,-1397.84766337634,-1504.02188334649,157,-1615.12681863846,-1874.74556404457,157,-3335.80631973283,-3616.14569473131,169,3038.27063262208,-2379.71543294279,163,3213.53547165042,3138.9389339849,167,-3287.45330453421,3259.70829001063,148,
-1963.49791270726,1101.47930493139,156,-1393.99093771822,-1508.61815000521,157,-1593.31602023432,-1871.07739956178,157,3030.18148620539,-2375.77009262169,163,3208.14270737263,3136.30870710417,167,-3288.70520455448,3264.54902821252,148,
-1999.29073729793,1181.87130520394,156,-1378.26938403827,-1500.74525285095,157,-1552.95603579865,-1862.10244106073,157,3030.18148620539,-2375.77009262169,163,3208.14270737263,3136.30870710417,167,-3288.70520455448,3264.54902821252,148,
-2050.1328176824,1296.06448740927,156,-1390.99094844383,-1485.31276118319,157,-1563.29313648322,-1811.75939378674,157,3027.48510406649,-2374.45497918132,163,3223.42220615971,3143.76101659958,167,-3286.45178451799,3255.83569944912,148,
-1897.66077306537,1147.55250131415,156,-1394.80741776549,-1480.68301368287,157,-1527.60953584455,-1778.00566641675,157,-3333.61327245424,-3605.36652298048,170,3023.8899278813,-2372.70149459417,163,3216.23185378932,3140.25404742527,167,-2147.20970744913,1288.16119849464,156,-3286.70216452205,3256.80384708949,148,
-1901.56808435026,1156.75754984867,156,-1383.99408802077,-1493.80063160046,157,-1511.73924680241,-1748.42456763436,157,-3339.19557461792,-3632.80441470986,170,-3022.20204884298,-3659.12024279884,170,3034.67545643689,-2377.96194835564,163,3200.05356095593,3132.36336678307,167,-2175.05034663219,1343.61167619557,156,-3290.70824458692,3272.29420933554,148,
-1906.64758902062,1168.72411294356,156,-1365.02403875154,-1489.92335183522,157,-1447.48179208202,-1697.20371650272,157,3040.06822071468,-2380.59217523637,163,3218.02944188192,3141.13078971885,167,-2192.35993045303,1412.66328415312,156,-3286.9525445261,3257.77199472987,148,
-1908.60124466307,1173.32663721082,156,-1363.42551860051,-1644.999812587,157,-1463.23883559971,-1372.79439814223,157,3040.06822071468,-2380.59217523637,163,3218.02944188192,3141.13078971885,167,-2192.35993045303,1412.66328415312,156,-3286.9525445261,3257.77199472987,148,
-1908.60124466307,1173.32663721082,156,-1321.99434488308,-1619.30530134602,157,-1478.41396915039,-1451.00994420705,157,3049.05616117768,-2384.97588670426,163,3217.13064783562,3140.69241857206,167,-2192.44175071737,1481.70132714174,156,-3286.20140451394,3254.86755180874,148,
-1913.68074933343,1185.2932003057,156,-1268.68281722034,-1557.67357437926,157,-3020.25213934849,-3643.23950437258,171,-1445.13626421658,-1368.46693972453,157,3031.97907429799,-2376.64683491527,163,3211.73788355782,3138.06219169132,167,-2208.73211399132,1500.93615118514,156,-3286.20140451394,3254.86755180874,148,
-1923.05829641717,1207.38531678856,156,-1139.94494445898,-1489.62003937416,157,-1366.91199992468,-1487.59191395085,157,-3020.25213934849,-3643.23950437258,171,3031.97907429799,-2376.64683491527,163,3211.73788355782,3138.06219169132,167,-2208.73211399132,1500.93615118514,156,-3286.20140451394,3254.86755180874,148,
-1926.57487657358,1215.66986046963,156,-1060.8588148749,-1435.48644352245,157,-1347.94967228376,-1483.91309780126,157,3045.46098499248,-2383.2224021171,163,3218.92823592822,3141.56916086564,167,-2216.57329440409,1512.40229430292,156,-3288.45482455043,3263.58088057214,148,
-1926.57487657358,1215.66986046963,156,-1042.53965848527,-1402.97139880207,157,-1352.30727474023,-1478.4348407033,157,3038.27063262208,-2379.71543294279,163,3209.04150141893,3136.74707825096,167,-2220.97321817083,1495.981555256,156,-3285.95102450989,3253.89940416836,148,
-1953.14459331085,1278.2641905044,156,-980.972297306546,-1346.05622953444,157,-1351.06224546695,-1480.000057017,157,3040.06822071468,-2380.59217523637,163,3214.43426569672,3139.37730513169,167,-2227.34436736771,1513.16994676852,156,-3287.95406454232,3261.64458529138,148,
-950.433374495851,-1334.18215780404,157,-1356.66487719669,-1472.95658360533,157,3045.46098499248,-2383.2224021171,163,3219.82702997452,3142.00753201243,167,-2032.26071942398,1338.30211434179,156,-2226.09246734744,1518.01068497041,156,-3287.70368453827,3260.67643765101,148,
-899.068117777889,-1289.26915771929,157,-1338.25256393214,-1468.62835922171,157,3045.46098499248,-2383.2224021171,163,3219.82702997452,3142.00753201243,167,-2032.26071942398,1338.30211434179,156,-2226.09246734744,1518.01068497041,156,-3287.70368453827,3260.67643765101,148,
-906.389377353253,-1272.82533948173,157,-1333.94293360486,-1474.14443449695,157,3051.75254331657,-2386.29100014463,163,3220.72582402082,3142.44590315922,167,-2033.28914170157,1405.40744462533,156,-2223.08790729878,1529.62845665495,156,-3287.70368453827,3260.67643765101,148,
-891.571797665373,-1265.21293451283,157,-1325.94599600896,-1456.57018263948,157,3041.86580880728,-2381.46891752995,163,3223.42220615971,3143.76101659958,167,-2074.16142173303,1468.96205013517,156,-3287.70368453827,3260.67643765101,148,
-894.363041147849,-1258.79351399214,157,-1315.92803785709,-1441.41475251781,157,3031.08028025169,-2376.20846376848,163,3223.42220615971,3143.76101659958,167,-2149.35900112392,1549.04480811012,156,-3284.94950449367,3250.02681360685,148,
-886.83934366362,-1233.79355456731,157,-1314.12259278763,-1443.81065904795,157,3031.08028025169,-2376.20846376848,163,3223.42220615971,3143.76101659958,167,-2149.35900112392,1549.04480811012,156,-3284.94950449367,3250.02681360685,148,
-843.308599784087,-1251.48011261398,157,-1299.19320268674,-1435.15841889928,157,3026.5863100202,-2374.01660803453,163,3210.83908951153,3137.62382054454,167,-2191.69521257149,1522.10623480107,156,-3285.95102450989,3253.89940416836,148,
-835.604928831229,-1225.79728819741,157,-1271.47597435443,-1415.02067375743,157,3039.16942666838,-2380.15380408958,163,3225.21979425231,3144.63775889316,167,-2226.97640573387,1558.4728830906,156,-3286.70216452205,3256.80384708949,148,
-834.505425151056,-1228.58854090136,157,-1277.56179212324,-1376.46365180147,157,3039.16942666838,-2380.15380408958,163,3225.21979425231,3144.63775889316,167,-2226.97640573387,1558.4728830906,156,-3286.70216452205,3256.80384708949,148,
-831.939916563986,-1235.10146387723,157,-1246.58672181452,-1360.02851661613,157,3039.16942666838,-2380.15380408958,163,3225.21979425231,3144.63775889316,167,-2226.97640573387,1558.4728830906,156,-3286.70216452205,3256.80384708949,148,
-831.939916563986,-1235.10146387723,157,-1233.77423196203,-1347.85944962275,157,-3087.97012993219,-3622.22117511968,172,3033.77666239059,-2377.52357720885,163,3205.44632523373,3134.9935936638,167,-2227.70217142067,1555.56199591177,156,-3287.45330453421,3259.70829001063,148,
-831.206914110537,-1236.9622990132,157,-1200.40322825223,-1302.61642634337,157,-3087.97012993219,-3622.22117511968,172,3033.77666239059,-2377.52357720885,163,3205.44632523373,3134.9935936638,167,-2227.70217142067,1555.56199591177,156,-3287.45330453421,3259.70829001063,148,
-834.138923924332,-1229.51895846934,157,-1182.30068593763,-1298.4700657748,157,-3123.68057327907,-3625.12698491872,172,3040.06822071468,-2380.59217523637,163,3214.43426569672,3139.37730513169,167,-2236.48113237999,1565.94614309178,156,-3285.19988449772,3250.99496124722,148,
-838.536938645023,-1218.35394765355,157,-1114.26517253318,-1240.27528991932,157,-3123.68057327907,-3625.12698491872,172,3040.06822071468,-2380.59217523637,163,3214.43426569672,3139.37730513169,167,-2236.48113237999,1565.94614309178,156,-3285.19988449772,3250.99496124722,148,
-831.206914110537,-1236.9622990132,157,-1089.74753193986,-1211.03339926581,157,3044.56219094618,-2382.78403097032,163,3220.72582402082,3142.44590315922,167,-2241.81911429896,1591.8592071525,156,-2254.66706917265,2085.07892656251,156,-3286.9525445261,3257.77199472987,148,
-953.776652417711,-1122.15156290875,157,-1193.9639901825,-1148.67594242019,157,3044.56219094618,-2382.78403097032,163,3220.72582402082,3142.44590315922,167,-2241.81911429896,1591.8592071525,156,-2254.66706917265,2085.07892656251,156,-3286.9525445261,3257.77199472987,148,
-802.903622168253,-1217.5288495017,157,-2200.62537562045,1634.07630673703,156,-1193.9639901825,-1148.67594242019,157,3044.56219094618,-2382.78403097032,163,3220.72582402082,3142.44590315922,167,-2254.66706917265,2085.07892656251,156,-3286.9525445261,3257.77199472987,148,
-770.646359493252,-1157.07647238942,157,-1019.25635244736,-1024.81022023116,157,3049.05616117768,-2384.97588670426,163,3216.23185378932,3140.25404742527,167,-2266.79545538782,1638.21057144558,156,-3284.94950449367,3250.02681360685,148,
-696.81686679776,-903.547431675555,157,-805.705281218329,-1210.03547198771,157,-2204.65248163621,1754.66589043738,156,-898.026829262051,-1009.70702861891,157,3024.7887219276,-2373.13986574096,163,3214.43426569672,3139.37730513169,167,-3286.45178451799,3255.83569944912,148,
-602.961551451042,-886.756732783665,157,-814.460465749816,-1186.6186672565,157,-2228.57742577172,1809.68949490049,156,3022.991133835,-2372.26312344738,163,3217.13064783562,3140.69241857206,167,-3287.70368453827,3260.67643765101,148,
-567.972480733098,-868.074257875884,157,-812.009014080999,-1193.17537258124,157,-2238.94490156378,1833.5330568345,156,-3269.24547948607,-3643.34530210977,173,3038.27063262208,-2379.71543294279,163,3218.02944188192,3141.13078971885,167,-3287.20292453016,3258.74014237025,148,
-516.707730359105,-828.825840109803,157,-796.101210775628,-1187.30667410386,157,-2271.64232521565,1908.73198293408,156,-3269.24547948607,-3643.34530210977,173,-737.662467049846,-805.965703244574,157,3038.27063262208,-2379.71543294279,163,3218.02944188192,3141.13078971885,167,-3287.20292453016,3258.74014237025,148,
-517.228674892106,-825.871416850766,157,-803.283633785467,-1167.57312906736,157,-2286.39604076588,1942.66320568633,156,3228.81497043751,3146.39124348032,167,-3286.20140451394,3254.86755180874,148,
-498.786995333862,-818.64397287054,157,-781.81183408124,-1176.86381164332,157,-2270.02753851565,2024.79362665433,156,-3380.04368252113,-3654.94979488554,174,3232.4101466227,3148.14472806747,167,-3286.70216452205,3256.80384708949,148,
-497.136519275255,-828.506828885912,157,-773.902041037824,-1147.62128663343,157,-2294.64359961047,2082.78543242183,156,-3380.04368252113,-3654.94979488554,174,3232.4101466227,3148.14472806747,167,-3286.70216452205,3256.80384708949,148,
-460.579821468367,-811.580124447253,157,-751.886675565809,-1159.15669036276,157,-2197.51143498261,2100.28952164495,156,-2403.99369715835,2090.84903555833,156,-3380.04368252113,-3654.94979488554,174,3232.4101466227,3148.14472806747,167,-3286.70216452205,3256.80384708949,148,
-464.127247335477,-787.843743726567,157,-742.17365317875,-1133.84176009166,157,-2199.7590745431,2105.85262477235,156,-2469.18188114707,2116.32224764019,156,3222.52341211341,3143.32264545279,167,-3286.45178451799,3255.83569944912,148,
-444.556376353041,-786.016549691089,157,-723.345085718263,-1136.21447721837,157,-2195.63840201553,2095.65360237212,156,3212.63667760412,3138.50056283811,167,-2470.90074702491,2073.81182106831,156,-3288.95558455854,3265.5171758529,148,
-445.530588059761,-779.084673209898,157,-688.510163258246,-1132.88393621435,157,-2617.32714526495,2198.39799554521,156,3220.72582402082,3142.44590315922,167,-2238.59657189115,2087.52750643771,156,-3287.45330453421,3259.70829001063,148,
-445.530588059761,-779.084673209898,157,-675.939850032427,-1114.6375868127,157,-2594.51005713411,2150.56097547467,156,3216.23185378932,3140.25404742527,167,-2239.75190513218,2080.62350722695,156,-3286.70216452205,3256.80384708949,148,
-447.200665271282,-767.201456384998,157,-583.707691525022,-1054.64560607256,157,3209.04150141893,3136.74707825096,167,-2239.42180992046,2082.59607843002,156,-2562.53409372003,2111.60022261172,156,-3286.9525445261,3257.77199472987,148,
-503.134308772343,-1008.27267976798,157,-535.70145811191,-680.068155707464,157,3217.13064783562,3140.69241857206,167,-2240.57714316148,2075.69207921926,156,-2608.67514915577,2103.18781946584,156,-3288.70520455448,3264.54902821252,148,
-469.408521490661,-994.202809944167,157,-518.772334152331,-688.693975202516,157,3212.63667760412,3138.50056283811,167,-2255.13637256777,2082.11586154073,156,-2639.30674457288,2098.57848292372,156,-3286.70216452205,3256.80384708949,148,
-458.034800832816,-951.823869468828,157,3225.21979425231,3144.63775889316,167,-2252.9462900572,2095.94349830906,156,-2653.14160602986,2075.62470331199,156,-3285.45026450178,3251.9631088876,148,
-391.503381777033,-896.02849483994,157,3225.21979425231,3144.63775889316,167,-2252.9462900572,2095.94349830906,156,-2653.14160602986,2075.62470331199,156,-3285.45026450178,3251.9631088876,148,
